YEAR DAY H0 IMFFF BzEEE BzMMM Densi Speed Press	Kp SSN Dsttt
2015 101  3  11.8 -10.3  -7.7  15.0  364.  3.53 40  59   -64
2015 101  4  10.9  -9.1  -6.9  19.6  361.  4.71 40  59   -69
2015 101  5  10.6  -7.9  -5.4  17.6  359.  4.33 40  59   -74
2015 101  6  10.7  -8.1  -5.9  13.2  362.  3.21 37  59   -79
2015 101  7   9.0  -7.7  -7.2  10.1  359.  2.51 37  59   -83
2015 101  8   8.1  -7.5  -7.6   8.9  357.  2.26 37  59   -82
2015 101  9   6.9  -4.9  -5.4  10.9  346.  2.61 33  59   -85
2015 101 10   5.9  -2.4  -3.1   9.8  360.  2.59 33  59   -79
2015 101 11   4.9  -4.4  -4.7   9.5  367.  2.75 33  59   -66
2015 101 12   6.3  -5.6  -6.0   7.4  370.  2.08 27  59   -63
2015 101 13   6.4  -5.4  -5.9   7.0  367.  1.89 27  59   -67
2015 101 14   5.8  -5.4  -5.5   8.5  361.  2.24 27  59   -67
2015 101 15   5.9  -4.3  -4.4   9.0  368.  2.48 27  59   -68
2015 101 16   5.8   1.4   2.0  10.0  376.  2.94 27  59   -67
2015 101 17   5.2  -1.3  -0.1  10.2  379.  3.06 27  59   -59
2015 101 18   6.1  -5.1  -3.6   9.2  375.  2.66 23  59   -56
2015 101 19   6.1   1.3   3.1   9.7  374.  2.80 23  59   -53
2015 101 20   5.0   2.5   3.4   9.6  368.  2.76 23  59   -46
2015 101 21   4.7   1.0   0.6   9.6  360.  2.73 13  59   -42
2015 101 22   5.2   0.1   1.9   9.7  369.  2.67 13  59   -38
2015 101 23   4.8   0.5   2.6   9.7  371.  2.72 13  59   -33
2015 102  0   4.6   0.3   2.4   9.8  369.  2.73  3  86   -30
2015 102  1   4.2   3.3   2.7   9.4  361.  2.56  3  86   -31
2015 102  2   3.9   1.7   0.3   9.8  363.  2.65  3  86   -31
2015 102  3   4.2   2.2   2.9  10.0  363.  2.67 10  86   -30
2015 102  4   4.6   0.5  -0.5   9.9  351.  2.54 10  86   -27
2015 102  5   4.8   0.7   0.2   9.4  346.  2.45 10  86   -28
2015 102  6   4.4   1.3   1.3   9.2  344.  2.28 10  86   -28
2015 102  7   4.3   1.5   1.0   9.2  342.  2.29 10  86   -27
2015 102  8   4.6   2.4   2.3   8.8  345.  2.20 10  86   -27
2015 102  9   4.8   2.8   2.8   8.7  348.  2.17  3  86   -25
2015 102 10   5.1   3.0   3.3   8.7  345.  2.12  3  86   -25
2015 102 11   5.2   3.3   3.2   8.6  340.  2.05  3  86   -25
2015 102 12   5.4   1.5   1.1   8.5  336.  1.98 10  86   -25
2015 102 13   5.4  -0.8  -1.3   9.0  337.  2.10 10  86   -23
2015 102 14   5.9   2.3   1.7   8.8  336.  2.05 10  86   -23
2015 102 15   6.5   5.4   5.3   8.5  345.  2.11  7  86   -20
2015 102 16   5.5   4.9   4.5  10.4  346.  2.56  7  86   -19
2015 102 17   3.9   2.2   1.5  13.0  340.  3.08  7  86   -18
2015 102 18   4.5   0.3  -1.1  12.0  339.  2.86 13  86   -19
2015 102 19   6.0   0.2  -1.9   8.8  338.  2.12 13  86   -21
2015 102 20   6.0   1.5  -0.4   8.4  330.  1.94 13  86   -21
2015 102 21   6.0   1.6  -0.4   8.1  326.  1.83  7  86   -21
2015 102 22   6.0   3.4   1.1   8.2  329.  1.85  7  86   -22
2015 102 23   5.8   4.5   2.9   8.2  327.  1.80  7  86   -23
2015 103  0   5.5   2.4   0.7  11.5  330.  2.41 23 103   -20
2015 103  1   6.5  -2.3  -4.2   9.5  347.  2.06 23 103   -23
2015 103  2   7.0  -2.4  -4.1   8.0  349.  1.80 23 103   -28
2015 103  3   7.1   1.2  -0.9   7.5  337.  1.60 23 103   -30
2015 103  4   6.4   1.8   0.4  10.0  343.  2.17 23 103   -23
2015 103  5   4.5   3.4   3.1  17.4  348.  3.90 23 103   -13
2015 103  6   3.8  -1.0  -1.9  19.0  343.  4.45 17 103    -7
2015 103  7   4.2  -2.4  -3.0  15.2  345.  3.41 17 103   -15
2015 103  8   3.9  -2.4  -2.6  16.6  343.  3.69 17 103   -19
2015 103  9   2.6  -0.6  -0.4  18.6  345.  4.44 10 103   -21
2015 103 10   2.8   0.8   1.3  16.0  346.  3.94 10 103   -22
2015 103 11   2.6   0.2   0.6  16.3  345.  4.04 10 103   -16
2015 103 12   1.8  -0.1   0.1  17.8  342.  4.33 13 103   -10
2015 103 13   2.0   0.8   1.0  17.5  341.  4.24 13 103    -7
2015 103 14   1.7   0.1   0.2  16.8  340.  4.03 13 103    -7
2015 103 15   1.4   0.0   0.0  16.0  333.  3.61 13 103    -8
2015 103 16   2.2   0.2  -0.1  17.2  329.  3.81 13 103   -10
2015 103 17   2.5   0.4  -0.1  19.0  326.  4.19 13 103   -11
2015 103 18   2.5   0.6   0.6  19.1  323.  4.15 13 103    -8
2015 103 19   2.2   0.6   0.8  18.8  323.  4.25 13 103    -4
2015 103 20   1.8   0.4   0.4  18.4  318.  4.10 13 103    -5
2015 103 21   2.7   0.5   0.9  17.2  319.  3.76  7 103    -3
2015 103 22   1.8   0.5   0.7  18.3  317.  4.02  7 103    -4
2015 103 23   2.2   0.4   0.3  17.3  308.  3.46  7 103    -5
2015 104  0   1.8   0.7   1.1  16.0  301.  3.08  3 105    -9
2015 104  1   2.4   0.9   0.9  13.9  298.  2.57  3 105   -11
2015 104  2   1.5   0.6   1.0  14.8  294.  2.64  3 105    -8
2015 104  3   1.7   0.8   0.6  15.0  299.  2.75  7 105    -3
2015 104  4   1.7   0.9   0.7  15.8  301.  2.99  7 105    -1
2015 104  5   2.4   2.0   1.6  15.7  300.  2.93  7 105    -2
2015 104  6   3.4   0.8  -0.0  18.3  308.  3.43 13 105     1
2015 104  7   3.5   0.6  -0.5  23.6  317.  4.55 13 105     0
2015 104  8   4.5   2.0   0.9  28.0  322.  5.57 13 105     2
2015 104  9   6.3   3.1   1.9  27.8  325.  5.57 10 105     2
2015 104 10   7.2   1.4   0.3  24.0  320.  4.61 10 105    -1
2015 104 11   8.3   1.4  -0.2  18.8  320.  3.67 10 105    -4
2015 104 12   7.9  -0.7  -1.7  22.6  318.  4.35 30 105    -1
2015 104 13   9.1  -3.8  -5.0  26.0  324.  5.23 30 105     0
2015 104 14   9.8  -8.5  -8.5  31.4  331.  6.66 30 105    -9
2015 104 15  10.2   0.7  -1.0  37.4  337.  7.86 43 105   -16
2015 104 16  10.7  -7.8  -8.3  38.0  336.  8.05 43 105   -17
2015 104 17   9.5  -4.5  -4.8  35.5  334.  7.54 43 105   -34
2015 104 18   9.6  -0.2  -1.6  39.8  324.  7.76 37 105   -35
2015 104 19  11.0  -2.3  -2.8  39.0  322.  7.46 37 105   -25
2015 104 20  10.7  -5.5  -5.1  44.1  327.  8.66 37 105   -23
2015 104 21   8.4  -7.4  -5.6  48.7  329. 10.04 37 105   -30
2015 104 22  11.3   3.2   6.3  25.0  335.  5.87 37 105   -48
2015 104 23  12.0   9.4  11.2  19.6  331.  4.99 37 105   -46
2015 105  0  10.9   9.6  10.2  25.4  325.  6.04 23  96   -39
2015 105  1   9.1   5.3   6.8  21.1  338.  4.75 23  96   -35
2015 105  2   8.1   6.2   6.4  24.4  329.  5.12 23  96   -32
2015 105  3  10.4   6.0   8.4  19.5  323.  4.73 27  96   -27
2015 105  4   8.8   2.6   1.0  17.8  325.  3.98 27  96   -30
2015 105  5  10.7   3.3   0.8  12.6  356.  3.33 27  96   -29
2015 105  6  15.6  11.0   8.7  19.2  390.  5.85 27  96   -18
2015 105  7  12.6   5.9   3.9  22.6  418.  8.23 27  96   -10
2015 105  8  13.1   6.1   4.4  21.7  418.  7.78 27  96    -8
2015 105  9  11.8  -1.3  -1.5  21.8  418.  7.96 50  96   -10
2015 105 10  11.5  -8.6  -9.2  17.0  422.  6.09 50  96   -29
2015 105 11  10.9  -3.3  -4.2  10.7  426.  4.16 50  96   -52
2015 105 12  11.5  -5.1  -6.5   8.1  453.  3.44 53  96   -47
2015 105 13  10.8  -2.9  -3.8   6.2  512.  3.42 53  96   -46
2015 105 14  10.3   1.5   1.1   5.2  559.  3.31 53  96   -45
2015 105 15  10.1   1.6   1.2   5.4  582.  4.00 37  96   -40
2015 105 16  10.5   2.5   1.7   8.3  606.  5.90 37  96   -40
2015 105 17   9.8  -4.4  -4.2   8.7  611.  6.31 37  96   -41
2015 105 18   7.0  -4.2  -4.7  11.0  591.  7.67 47  96   -54
2015 105 19   7.2  -3.8  -4.6   8.9  601.  6.81 47  96   -61
2015 105 20   7.2   1.7   1.0   7.3  600.  5.41 47  96   -65
2015 105 21   6.9   0.1   0.9   6.9  590.  4.85 37  96   -54
2015 105 22   5.1   1.2   1.9   7.4  583.  5.09 37  96   -52
2015 105 23   7.2   0.3   0.1   7.3  578.  5.03 37  96   -53
2015 106  0   6.9  -0.8  -2.2   6.9  569.  5.03 47 100   -53
2015 106  1   8.1  -2.5  -4.7   7.1  563.  5.01 47 100   -47
2015 106  2   7.5  -2.5  -2.9   7.4  558.  4.86 47 100   -54
2015 106  3   9.7  -0.9  -2.6   6.7  539.  4.32 47 100   -58
2015 106  4  12.3  -1.5  -4.5   5.6  533.  3.44 47 100   -57
2015 106  5  12.7  -0.7  -3.9   5.5  526.  3.05 47 100   -66
2015 106  6   9.0  -4.4  -5.3   3.7  564.  2.56 47 100   -69
2015 106  7   6.9  -2.5  -2.6   3.2  575.  2.15 47 100   -81
2015 106  8   7.1  -1.9  -2.4   3.5  610.  2.63 47 100   -71
2015 106  9   7.1   0.1  -0.6   3.6  614.  2.85 43 100   -64
2015 106 10   7.2  -0.0   0.5   4.0  621.  3.18 43 100   -62
2015 106 11   7.6  -2.8  -3.1   3.9  611.  3.01 43 100   -51
2015 106 12   7.7  -1.4  -2.0   3.6  603.  2.75 37 100   -50
2015 106 13   7.9  -2.0  -2.6   4.0  600.  3.01 37 100   -56
2015 106 14   7.7   1.6   1.2   5.0  614.  3.92 37 100   -54
2015 106 15   8.1   2.5   2.1   5.1  601.  3.73 40 100   -51
2015 106 16   8.8  -1.1  -2.7   5.0  590.  3.55 40 100   -46
2015 106 17   8.8   0.0  -1.7   5.0  604.  3.58 40 100   -51
2015 106 18   7.1  -2.8  -4.1   7.0  641.  5.49 53 100   -56
2015 106 19   8.1  -2.5  -4.6   6.5  618.  4.91 53 100   -62
2015 106 20   8.6  -1.3  -3.1   6.2  621.  4.73 53 100   -58
2015 106 21   7.4  -3.0  -5.1   6.0  664.  5.32 60 100   -61
2015 106 22   8.2  -3.5  -6.0   5.3  663.  4.86 60 100   -85
2015 106 23   6.0   2.4   0.5   4.4  674.  4.37 60 100   -88
2015 107  0   6.5   0.4   0.3   4.5  666.  3.97 50 117   -79
2015 107  1   8.0   2.4   1.9   4.2  656.  3.57 50 117   -75
2015 107  2   8.1   0.0  -1.7   3.6  641.  3.12 50 117   -69
2015 107  3   6.3   1.5  -0.7   2.7  674.  2.57 47 117   -65
2015 107  4   5.1  -0.9  -2.4   2.4  692.  2.36 47 117   -67
2015 107  5   5.2  -1.5  -2.6   2.2  723.  2.30 47 117   -71
2015 107  6   5.2  -0.2  -1.3   2.3  703.  2.29 40 117   -69
2015 107  7   4.2   0.7  -0.0   2.3  678.  2.15 40 117   -65
2015 107  8   4.7   1.1   0.6   2.1  661.  1.80 40 117   -64
2015 107  9   4.3   0.7   0.3   1.9  653.  1.63 30 117   -58
2015 107 10   4.0   0.7   0.2   2.2  658.  1.95 30 117   -53
2015 107 11   3.5  -0.2  -0.6   2.2  645.  1.90 30 117   -52
2015 107 12   3.3  -1.4  -1.5   2.2  643.  1.91 30 117   -53
2015 107 13   3.6   0.4   0.1   2.3  633.  1.91 30 117   -52
2015 107 14   3.9   0.4   0.3   2.2  619.  1.76 30 117   -48
2015 107 15   3.6   0.6   0.2   2.4  634.  1.96 30 117   -50
2015 107 16   3.8   1.5   1.1   2.2  622.  1.74 30 117   -46
2015 107 17   3.6  -0.1  -1.0   2.6  635.  2.11 30 117   -44
2015 107 18   3.8   0.9  -0.2   2.6  654.  2.21 27 117   -49
2015 107 19   3.6   1.5   0.8   2.4  622.  1.90 27 117   -50
2015 107 20   3.1   0.8   1.0   2.6  612.  2.02 27 117   -45
2015 107 21   3.5   1.0   0.2   2.7  606.  2.03 20 117   -41
2015 107 22   3.6   0.2   0.6   2.8  593.  1.99 20 117   -42
2015 107 23   3.2   1.2   1.0   2.9  594.  2.11 20 117   -42
2015 108  0   3.4   0.1   0.3   2.5  590.  1.76 27 140   -44
2015 108  1   3.3   0.7   0.7   2.3  591.  1.62 27 140   -44
2015 108  2   3.3  -0.0  -0.3   2.1  589.  1.46 27 140   -39
2015 108  3   3.4   0.7   0.2   2.2  585.  1.50 20 140   -36
2015 108  4   3.2   0.7   0.3   2.1  582.  1.43 20 140   -35
2015 108  5   3.5   0.5   0.4   2.1  571.  1.39 20 140   -35
2015 108  6   4.1   2.7   3.0   2.6  571.  1.69 20 140   -32
2015 108  7   3.7   0.4   0.0   3.2  570.  2.08 20 140   -26
2015 108  8   3.5  -0.7  -1.2   4.0  563.  2.56 20 140   -27
2015 108  9   4.4   1.6   2.1   4.2  552.  2.60 20 140   -24
2015 108 10   4.5   1.3   1.4   4.5  546.  2.72 20 140   -21
2015 108 11   4.4   1.1   1.1   5.1  544.  3.00 20 140   -20
2015 108 12   4.2   1.1   0.6   5.8  540.  3.30 20 140   -19
2015 108 13   4.3   2.0   1.5   5.7  535.  3.18 20 140   -20
2015 108 14   4.2  -0.7  -1.0   5.1  526.  2.77 20 140   -23
2015 108 15   3.1  -0.7  -1.1   5.0  535.  2.85 23 140   -29
2015 108 16   3.3  -1.0  -1.5   4.8  522.  2.54 23 140   -31
2015 108 17   3.9  -1.0  -1.8   4.4  532.  2.40 23 140   -34
2015 108 18   4.1  -2.1  -3.0   4.1  532.  2.25 33 140   -31
2015 108 19   4.1  -2.2  -3.3   4.1  528.  2.21 33 140   -34
2015 108 20   3.8  -1.8  -1.9   3.9  507.  1.96 33 140   -34
2015 108 21   3.6   0.8   1.1   3.6  498.  1.74 27 140   -37
2015 108 22   3.8   0.3   0.2   3.4  489.  1.55 27 140   -38
2015 108 23   3.7   0.0  -0.5   3.4  489.  1.58 27 140   -38
2015 109  0   3.8  -1.5  -2.2   3.8  486.  1.68 30 137   -39
2015 109  1   3.9  -1.3  -2.4   3.7  480.  1.58 30 137   -37
2015 109  2   4.1  -1.4  -1.9   3.3  465.  1.39 30 137   -33
2015 109  3   4.0  -0.8  -1.6   3.4  462.  1.42 23 137   -33
2015 109  4   3.9  -0.1  -1.0   3.7  455.  1.46 23 137   -31
2015 109  5   4.1   0.3  -0.8   4.1  446.  1.55 23 137   -30
2015 109  6   4.4   0.4  -0.4   4.1  435.  1.48 17 137   -31
2015 109  7   4.6  -0.3  -0.8   4.1  429.  1.46 17 137   -29
2015 109  8   4.8  -1.1  -1.5   4.4  426.  1.57 17 137   -29
2015 109  9   4.7  -1.5  -2.0   5.1  426.  1.89 13 137   -32
2015 109 10   4.6  -1.8  -2.2   5.4  421.  1.94 13 137   -36
2015 109 11   4.5  -2.6  -2.8   5.5  417.  1.92 13 137   -33
2015 109 12   4.4  -3.3  -3.6   5.9  420.  2.04 17 137   -26
2015 109 13   4.8  -2.2  -2.3   4.9  404.  1.55 17 137   -27
2015 109 14   4.8  -0.5  -0.5   4.5  398.  1.38 17 137   -30
2015 109 15   4.6  -1.5  -1.7   5.0  393.  1.49 20 137   -30
2015 109 16   4.7  -1.5  -1.9   5.4  397.  1.63 20 137   -27
2015 109 17   4.6  -1.2  -0.9   5.9  399.  1.83 20 137   -24
2015 109 18   4.5  -2.3  -2.7   6.2  403.  1.94 20 137   -26
2015 109 19   4.4  -2.3  -3.3   7.0  416.  2.32 20 137   -30
2015 109 20   4.4  -2.3  -2.4   7.7  407.  2.54 20 137   -28
2015 109 21   5.1  -1.0  -2.3   9.2  406.  2.99 23 137   -26
2015 109 22   5.2  -0.5  -1.6   9.0  399.  2.79 23 137   -28
2015 109 23   5.2  -3.6  -2.8   8.9  395.  2.67 23 137   -31
2015 110  0   5.0  -2.0  -1.4   8.7  390.  2.59 30 128   -34
2015 110  1   4.9  -3.6  -2.8   8.7  398.  2.72 30 128   -34
2015 110  2   4.3   0.3  -0.6   8.7  391.  2.67 30 128   -30
2015 110  3   5.3  -3.1  -2.4   8.3  392.  2.52 30 128   -26
2015 110  4   5.6  -1.1  -0.7   8.3  383.  2.47 30 128   -28
2015 110  5   5.5  -0.5   0.2   8.4  379.  2.47 30 128   -24
2015 110  6   5.5   1.4   2.2   8.9  384.  2.65 13 128   -21
2015 110  7   5.9   1.7   1.1   9.2  381.  2.77 13 128   -21
2015 110  8   6.5   2.4   1.6   8.7  381.  2.56 13 128   -20
2015 110  9   6.6   3.3   2.8   9.2  379.  2.66 13 128   -15
2015 110 10   5.2   0.2  -0.3  13.6  394.  3.92 13 128   -12
2015 110 11   4.8  -1.4  -1.7  16.3  392.  4.60 13 128   -14
2015 110 12   4.4   1.5   1.2  16.2  391.  4.47 20 128   -12
2015 110 13   4.1   3.3   3.3  16.9  398.  4.90 20 128    -7
2015 110 14   3.8   1.5   1.3  20.2  396.  6.03 20 128     1
2015 110 15   5.4   3.5   3.6  21.0  408.  6.59 13 128     4
2015 110 16   4.5   1.9   2.2  22.1  410.  7.00 13 128     6
2015 110 17   4.1  -0.9  -0.2  24.7  409.  7.76 13 128    10
2015 110 18   5.3  -3.0  -1.5  25.2  413.  7.98 27 128     5
2015 110 19   7.6  -0.0   0.1  24.8  412.  7.87 27 128     2
2015 110 20  11.4  -0.3   4.3  18.1  418.  5.98 27 128    -4
2015 110 21  11.9  -0.3   4.4  22.6  430.  7.96 27 128     3
2015 110 22  13.6   5.2   9.1  11.2  448.  4.53 27 128    -9
2015 110 23  11.7   5.2   8.6   9.9  449.  4.01 27 128   -14
2015 111  0   9.5  -4.7  -2.4  10.0  454.  4.43 40 127   -16
2015 111  1   8.5  -1.6   0.8   8.5  503.  4.50 40 127   -25
2015 111  2   9.2   1.1   3.3   9.0  545.  5.45 40 127   -19
2015 111  3   7.5  -0.9   0.9   7.1  566.  4.97 37 127   -21
2015 111  4   6.1   0.8   1.5   6.5  565.  4.52 37 127   -30
2015 111  5   6.9  -4.1  -3.1   5.2  578.  3.73 37 127   -33
2015 111  6   7.1  -1.4  -0.6   4.4  552.  3.05 33 127   -34
2015 111  7   7.0   1.2   1.7   5.0  569.  3.58 33 127   -37
2015 111  8   6.9   2.4   2.9   5.4  557.  3.74 33 127   -35
2015 111  9   6.2   1.2   1.4   4.9  552.  3.45 40 127   -26
2015 111 10   6.3  -1.2  -1.0   5.2  553.  3.51 40 127   -29
2015 111 11   6.2  -2.5  -2.2   5.1  556.  3.46 40 127   -26
2015 111 12   6.4  -2.6  -2.7   5.1  562.  3.32 43 127   -30
2015 111 13   6.6   0.2   0.5   4.8  567.  3.15 43 127   -28
2015 111 14   6.5   1.6   0.4   5.5  583.  3.86 43 127   -28
2015 111 15   5.2   0.6   0.3   5.0  567.  3.38 33 127   -36
2015 111 16   6.1   0.9   2.3   4.4  576.  3.05 33 127   -33
2015 111 17   6.4   1.7   3.1   4.4  573.  2.95 33 127   -28
2015 111 18   6.1   1.4   2.4   4.4  566.  2.92 27 127   -28
2015 111 19   6.1   1.2   2.5   4.7  568.  3.07 27 127   -23
2015 111 20   6.2  -2.3  -0.7   5.0  557.  3.07 27 127   -23
2015 111 21   6.2  -2.4  -1.0   5.1  555.  3.01 33 127   -25
2015 111 22   6.1   1.7   3.0   5.0  552.  3.00 33 127   -32
2015 111 23   6.1   0.4   2.3   5.3  566.  3.37 33 127   -29
2015 112  0   5.8   0.9   2.3   5.4  555.  3.33 23 138   -28
2015 112  1   5.9  -0.3   1.5   6.0  560.  3.70 23 138   -24
2015 112  2   5.6  -0.0  -0.3   6.3  540.  3.68 23 138   -23
2015 112  3   4.7  -1.2  -0.9   5.4  549.  3.21 20 138   -22
2015 112  4   4.4  -1.5  -0.4   4.0  572.  2.61 20 138   -23
2015 112  5   4.3   0.1   0.6   3.9  573.  2.54 20 138   -24
2015 112  6   4.2  -1.4  -1.2   4.0  551.  2.38 33 138   -28
2015 112  7   4.3  -1.0  -1.2   4.0  551.  2.35 33 138   -29
2015 112  8   4.2  -0.6  -0.9   3.9  552.  2.30 33 138   -30
2015 112  9   4.0   0.4   0.6   3.9  559.  2.42 23 138   -30
2015 112 10   3.9   0.1   0.7   4.2  570.  2.68 23 138   -27
2015 112 11   3.7  -0.4   0.1   4.2  560.  2.61 23 138   -21
2015 112 12   3.9   1.2   1.5   4.2  539.  2.45 23 138   -20
2015 112 13   4.4   2.7   2.6   4.3  529.  2.37 23 138   -21
2015 112 14   4.4   0.5   1.1   4.4  531.  2.50 23 138   -20
2015 112 15   3.8  -0.8  -0.2   4.3  522.  2.39 17 138   -19
2015 112 16   4.4   2.8   3.1   4.6  508.  2.37 17 138   -20
2015 112 17   4.6   1.3   1.6   4.8  502.  2.43 17 138   -16
2015 112 18   4.6  -1.4  -0.9   4.8  487.  2.24 17 138   -14
2015 112 19   4.7  -1.1  -0.1   4.7  493.  2.25 17 138   -14
2015 112 20   5.2  -0.9   1.3   4.4  505.  2.22 17 138   -11
2015 112 21   4.6  -0.9   0.7   4.6  507.  2.34 27 138   -10
2015 112 22   5.3  -2.9  -1.3   4.5  504.  2.28 27 138   -13
2015 112 23   5.5   2.9   4.4   4.6  510.  2.28 27 138   -17
2015 113  0   4.8   2.2   3.6   4.5  505.  2.17 17 117   -18
2015 113  1   4.6   2.7   4.0   4.2  500.  2.01 17 117   -19
2015 113  2   4.2   1.0   1.7   3.8  482.  1.76 17 117   -19
2015 113  3   4.1  -2.1  -2.1   3.4  469.  1.50 33 117   -25
2015 113  4   3.7   1.0   1.5   3.6  461.  1.56 33 117   -29
2015 113  5   3.9   2.4   3.0   3.8  468.  1.65 33 117   -24
2015 113  6   4.1   1.2   1.9   4.1  465.  1.75 10 117   -17
2015 113  7   4.1  -0.3   0.6   4.0  460.  1.68 10 117   -15
2015 113  8   4.1  -1.8  -1.2   4.2  452.  1.68 10 117   -16
2015 113  9   4.3  -0.6   0.1   4.3  454.  1.75 10 117   -17
2015 113 10   4.4  -0.0   0.4   4.1  442.  1.59 10 117   -16
2015 113 11   4.6   0.4   0.7   4.5  455.  1.81 10 117   -13
2015 113 12   4.7   2.5   2.7   4.1  435.  1.52  7 117    -9
2015 113 13   4.8   1.7   2.1   3.9  430.  1.41  7 117    -7
2015 113 14   4.8   0.8   1.1   3.6  422.  1.25  7 117    -8
2015 113 15   4.7   2.3   2.6   3.9  427.  1.39  7 117    -9
2015 113 16   4.8   1.6   1.9   3.6  416.  1.22  7 117    -9
2015 113 17   4.7   1.4   1.5   3.6  411.  1.17  7 117    -8
2015 113 18   4.8  -1.0  -0.9   3.7  414.  1.23  3 117   -10
2015 113 19   4.8  -1.4  -1.4   3.6  411.  1.17  3 117   -11
2015 113 20   4.7   0.6   0.5   3.5  411.  1.16  3 117   -11
2015 113 21   4.7   0.8   0.8   3.1  402.  0.97 13 117   -12
2015 113 22   4.9  -0.4  -1.1   3.2  403.  1.03 13 117   -14
2015 113 23   4.7  -0.3   0.1   3.1  406.  1.07 13 117   -14
2015 114  0   4.7  -1.0  -0.1   3.2  408.  1.14 20  83   -12
2015 114  1   5.0  -1.2  -1.5   3.1  404.  1.10 20  83   -17
2015 114  2   5.2  -1.5  -2.2   2.9  412.  1.03 20  83   -16
2015 114  3   5.5  -1.9  -1.7   2.9  407.  0.99 23  83   -18
2015 114  4   5.4  -0.1  -0.2   2.5  404.  0.84 23  83   -23
2015 114  5   4.8  -1.5  -1.3   2.3  396.  0.75 23  83   -26
2015 114  6   4.7  -0.7  -0.5   2.5  385.  0.74  3  83   -21
2015 114  7   4.5  -0.3  -0.3   2.5  382.  0.72  3  83   -18
2015 114  8   4.6  -0.0  -0.1   2.7  379.  0.75  3  83   -19
2015 114  9   4.6  -0.6  -0.7   2.7  376.  0.74  7  83   -19
2015 114 10   4.6  -0.2  -0.3   2.5  375.  0.68  7  83   -18
2015 114 11   4.5  -0.3  -0.3   2.4  376.  0.68  7  83   -19
2015 114 12   4.4   0.1   0.3   3.3  381.  0.93  3  83   -19
2015 114 13   4.2   0.7   0.9   3.1  379.  0.87  3  83   -18
2015 114 14   4.4   0.7   0.7   2.8  369.  0.76  3  83   -17
2015 114 15   4.4   1.1   0.9   3.3  371.  0.88  3  83   -17
2015 114 16   4.7   0.0  -0.2   3.4  362.  0.85  3  83   -18
2015 114 17   4.5  -0.7  -0.6   3.5  361.  0.90  3  83   -18
2015 114 18   4.7  -1.1  -0.9   3.4  356.  0.86  3  83   -17
2015 114 19   4.3  -1.5  -1.1   3.7  363.  0.95  3  83   -16
2015 114 20   3.9  -1.4  -0.8   4.0  367.  1.03  3  83   -11
2015 114 21   3.8  -0.7  -0.3   4.0  365.  1.04  0  83    -9
2015 114 22   4.0  -1.0  -0.9   3.8  374.  1.00  0  83    -9
2015 114 23   3.7  -0.1  -0.0   3.5  370.  0.91  0  83    -9
2015 115  0   3.5   0.4   0.8   3.5  366.  0.88  0  69    -7
2015 115  1   3.6  -0.2   0.4   3.9  363.  0.96  0  69    -7
2015 115  2   3.6   0.2   0.8   4.4  363.  1.07  0  69    -7
2015 115  3   3.6   0.9   1.5   4.3  364.  1.04  3  69    -7
2015 115  4   3.6   0.3   0.9   4.4  363.  1.05  3  69    -8
2015 115  5   3.5   0.5   0.6   4.7  361.  1.10  3  69    -8
2015 115  6   3.5   0.5   0.5   4.7  358.  1.08  0  69    -5
2015 115  7   3.4   0.8   0.8   4.7  356.  1.07  0  69    -5
2015 115  8   3.5   0.3   0.5   4.9  351.  1.10  0  69    -5
2015 115  9   3.5   0.4   0.6   5.0  350.  1.11  0  69    -5
2015 115 10   3.4   0.7   0.9   5.4  347.  1.16  0  69    -5
2015 115 11   2.8   0.9   1.1   6.2  338.  1.25  0  69    -6
2015 115 12   2.9   0.7   1.0   6.1  337.  1.22  0  69    -6
2015 115 13   2.8   0.9   1.1   6.3  332.  1.22  0  69    -5
2015 115 14   2.7   1.9   2.1   6.6  330.  1.25  0  69    -4
2015 115 15   2.5   1.7   1.9   6.6  328.  1.24  0  69    -5
2015 115 16   2.5  -0.0   0.4   6.2  323.  1.17  0  69    -7
2015 115 17   2.6   0.4   0.7   6.2  321.  1.16  0  69    -8
2015 115 18   2.9   0.8   1.2   6.0  322.  1.10  3  69   -11
2015 115 19   3.1   0.5   1.1   6.5  321.  1.18  3  69   -10
2015 115 20   3.6   1.1   1.8   6.9  324.  1.28  3  69    -6
2015 115 21   3.7   1.7   1.9   8.1  323.  1.51  0  69    -1
2015 115 22   3.4   1.1   0.7   9.3  328.  1.82  0  69     1
2015 115 23   3.5   1.2   0.4   9.8  325.  1.88  0  69     2
2015 116  0   3.9   2.2   2.5   9.6  325.  1.81  0  65     1
2015 116  1   4.0   2.4   3.6   9.3  327.  1.75  0  65     1
2015 116  2   4.2   3.2   3.8   9.1  324.  1.66  0  65     3
2015 116  3   3.6   0.8   1.7   9.3  321.  1.70  3  65     3
2015 116  4   3.6   2.3   3.0   9.2  320.  1.66  3  65     3
2015 116  5   3.7   2.3   3.0   9.6  319.  1.72  3  65     3
2015 116  6   3.9   2.1   2.6   9.6  313.  1.65  0  65     3
2015 116  7   3.5   0.7   1.4   9.7  311.  1.67  0  65     1
2015 116  8   3.2   1.6   2.1  10.0  312.  1.76  0  65     0
2015 116  9   3.3   0.1   0.7   9.8  311.  1.71  3  65     0
2015 116 10   3.0  -0.5  -0.1   9.8  306.  1.65  3  65    -1
