YEAR DAY H0 IMFFF BzEEE BzMMM Densi Speed Press	Kp SSN Dsttt
2018 104 19   3.8  -1.3  -2.4   6.3  378.  1.62 13  11    -8
2018 104 20   3.8  -2.7  -2.9   6.3  367.  1.54 13  11   -12
2018 104 21   3.7  -2.6  -3.0   6.1  381.  1.57 17  11   -16
2018 104 22   4.6  -2.1  -2.6   4.8  361.  1.13 17  11   -17
2018 104 23   4.5  -1.6  -2.4   5.1  353.  1.15 17  11   -16
2018 105  0   4.0  -1.4  -2.4   5.8  356.  1.32 23  13   -12
2018 105  1   3.9  -1.7  -3.0   6.2  359.  1.42 23  13   -12
2018 105  2   3.6  -0.4  -1.7   6.4  350.  1.41 23  13   -10
2018 105  3   4.6  -0.8  -1.6   6.0  341.  1.26 13  13   -10
2018 105  4   4.7  -0.5  -1.6   6.6  345.  1.43 13  13   -11
2018 105  5   4.9  -0.0  -1.4   6.8  343.  1.44 13  13    -6
2018 105  6   4.7  -1.3  -2.7   7.7  337.  1.61 13  13    -4
2018 105  7   5.0   0.2  -1.1   7.2  347.  1.62 13  13    -4
2018 105  8   5.5   2.3   1.2   6.5  349.  1.47 13  13    -2
2018 105  9   5.8  -0.2  -1.2   7.0  356.  1.65  7  13     2
2018 105 10   5.5  -0.7  -1.5   7.1  350.  1.60  7  13    -2
2018 105 11   5.5  -1.0  -1.7   6.6  345.  1.42  7  13    -8
2018 105 12   5.2  -0.3  -0.9   6.6  341.  1.39 17  13   -12
2018 105 13   4.6  -0.4  -1.0   6.7  340.  1.39 17  13   -12
2018 105 14   4.3  -1.7  -2.3   6.0  339.  1.24 17  13    -8
2018 105 15   3.5   1.2   1.0   6.0  328.  1.13  7  13   -10
2018 105 16   3.5   2.0   2.0   6.0  322.  1.08  7  13   -10
2018 105 17   3.4  -0.1  -1.2   6.1  306.  1.00  7  13    -8
2018 105 18   3.6  -0.6  -1.8   6.0  296.  0.92  7  13    -9
2018 105 19   2.7   0.6  -0.2   6.8  294.  1.04  7  13    -9
2018 105 20   2.9  -0.5  -1.7   6.0  298.  0.95  7  13    -8
2018 105 21   3.1  -1.4  -2.5   7.0  298.  1.08 17  13    -6
2018 105 22   3.4  -1.3  -2.5   7.0  300.  1.10 17  13    -5
2018 105 23   4.1  -2.1  -3.3   6.7  306.  1.09 17  13    -6
2018 106  0   4.2  -1.5  -2.5   7.0  308.  1.17 10  12   -11
2018 106  1   4.1  -0.2   0.0   7.3  316.  1.29 10  12   -14
2018 106  2   4.2   0.0   0.4   8.2  314.  1.42 10  12   -12
2018 106  3   4.2  -0.1   0.1   9.4  311.  1.60  7  12   -10
2018 106  4   3.8   0.1   0.0   9.6  310.  1.63  7  12    -8
2018 106  5   3.3   0.8  -0.2  10.5  311.  1.78  7  12    -6
2018 106  6   4.5   0.3  -1.0   8.9  312.  1.52  0  12    -4
2018 106  7   4.2   0.9  -0.3   9.2  308.  1.53  0  12    -5
2018 106  8   4.2   0.8  -0.2   9.0  308.  1.49  0  12    -4
2018 106  9   4.3   0.4  -0.5   8.7  310.  1.46  3  12    -3
2018 106 10   4.2   1.2   0.5   8.6  306.  1.40  3  12    -6
2018 106 11   3.8  -0.3  -0.8   9.4  307.  1.54  3  12    -6
2018 106 12   4.0  -0.5  -1.3   8.0  304.  1.29  3  12    -8
2018 106 13   4.1   0.0  -0.8   7.3  301.  1.15  3  12    -7
2018 106 14   3.8   0.5  -0.2   6.4  299.  1.01  3  12    -6
2018 106 15   3.8   0.5  -0.3   6.2  297.  0.96  3  12    -6
2018 106 16   3.8   0.7   0.1   5.8  291.  0.86  3  12    -7
2018 106 17   3.2   0.7   0.5   5.8  297.  0.90  3  12    -5
2018 106 18   2.4   0.4   0.6   5.9  306.  0.96  0  12    -5
2018 106 19   1.6  -0.0   0.2   5.9  305.  0.95  0  12    -4
2018 106 20   1.4  -0.7  -0.6   6.1  304.  0.98  0  12    -2
2018 106 21   2.5  -1.8  -2.2   6.4  303.  1.02 10  12     0
2018 106 22   3.1  -1.7  -2.6   7.1  307.  1.16 10  12     0
2018 106 23   3.3  -1.1  -2.0   7.6  284.  1.06 10  12    -1
2018 107  0   3.7  -0.2  -2.0   9.2  283.  1.28  7  11    -2
2018 107  1   3.5   0.3  -1.4  10.0  277.  1.33  7  11    -4
2018 107  2   3.4   1.2   0.1   9.0  272.  1.15  7  11    -4
2018 107  3   4.0   0.5  -1.1   9.3  288.  1.34  7  11    -1
2018 107  4   4.5  -1.1  -2.8   9.3  292.  1.38  7  11     1
2018 107  5   4.7  -1.0  -2.6   9.3  290.  1.37  7  11     0
2018 107  6   4.7   0.9  -0.7   8.4  285.  1.20  7  11    -2
2018 107  7   4.4  -0.1  -1.3   9.0  287.  1.30  7  11    -2
2018 107  8   3.7   1.3   1.1   8.5  295.  1.29  7  11     0
2018 107  9   3.6   1.8   1.8   8.7  309.  1.46  0  11     4
2018 107 10   2.6   0.1   0.5  10.0  308.  1.67  0  11     3
2018 107 11   2.1  -0.7  -0.4  10.5  303.  1.69  0  11     2
2018 107 12   3.0  -2.0  -1.9  10.1  302.  1.63  3  11     1
2018 107 13   3.3  -1.2  -1.5  10.3  294.  1.56  3  11     4
2018 107 14   3.4  -1.3  -1.6  11.9  283.  1.65  3  11     3
2018 107 15   3.1  -0.9  -1.4  12.6  286.  1.80  7  11     2
2018 107 16   3.2  -0.6  -1.4  12.1  286.  1.74  7  11     2
2018 107 17   3.4  -0.9  -1.5  11.7  286.  1.69  7  11     4
2018 107 18   3.4   0.7  -0.5  10.9  290.  1.60  7  11     4
2018 107 19   3.6   0.7  -0.6   9.2  300.  1.43  7  11     1
2018 107 20   3.4   0.4  -0.8   9.0  303.  1.44  7  11     1
2018 107 21   2.9  -0.4  -1.2   9.4  306.  1.52 10  11     3
2018 107 22   3.1  -1.3  -1.4  10.4  304.  1.66 10  11     4
2018 107 23   3.7  -0.5  -2.1  10.5  313.  1.77 10  11     5
2018 108  0   3.6  -0.7  -2.2  12.2  303.  1.92 13   0     3
2018 108  1   4.2   1.2  -0.8  11.1  302.  1.75 13   0     1
2018 108  2   3.1   0.4  -0.9  11.8  301.  1.84 13   0     1
2018 108  3   3.5  -0.6  -2.0  12.5  304.  1.99 17   0     1
2018 108  4   4.0  -0.6  -2.1  13.6  293.  2.03 17   0     3
2018 108  5   4.2  -0.8  -2.1  14.1  295.  2.13 17   0     3
2018 108  6   4.3  -0.1  -1.5  14.3  289.  2.07  7   0     2
2018 108  7   4.4  -0.7  -1.9  14.9  284.  2.09  7   0     2
2018 108  8   4.2  -0.6  -1.6  13.9  287.  1.98  7   0     3
2018 108  9   4.0  -1.3  -1.4  13.4  295.  2.01  7   0     2
2018 108 10   4.0  -1.8  -1.9  15.1  300.  2.31  7   0    -1
2018 108 11   5.1  -1.8  -2.4  13.7  304.  2.17  7   0    -2
2018 108 12   7.0  -1.0  -0.2  10.1  295.  1.51 17   0    -2
2018 108 13   7.3  -2.0  -1.2  10.2  291.  1.51 17   0    -1
2018 108 14   6.9  -3.3  -3.5  11.2  290.  1.65 17   0     2
2018 108 15   6.0  -3.2  -4.0  14.7  298.  2.23 20   0     2
2018 108 16   6.0  -2.5  -3.8  12.4  291.  1.80 20   0     0
2018 108 17   5.5  -1.9  -3.3  13.6  294.  1.99 20   0    -2
2018 108 18   5.7   0.3  -1.7  11.1  295.  1.66 17   0    -8
2018 108 19   5.3   1.8  -0.2  10.9  295.  1.62 17   0    -9
2018 108 20   4.2   3.8   3.3  10.3  291.  1.53 17   0    -7
2018 108 21   4.0   3.1   2.4   6.4  304.  1.11  7   0    -4
2018 108 22   3.1   1.3   0.7   6.9  301.  1.19  7   0    -2
2018 108 23   3.1  -1.4  -0.5   6.8  304.  1.15  7   0    -2
2018 109  0   3.8  -1.4  -0.1   5.5  305.  0.94  0  13    -4
2018 109  1   3.7  -1.5  -0.2   5.5  306.  0.94  0  13    -6
2018 109  2   3.3  -1.3  -0.2   6.3  305.  1.06  0  13    -6
2018 109  3   2.4  -1.3  -0.5   8.2  298.  1.29  0  13    -3
2018 109  4   2.5  -2.0  -1.4   8.2  295.  1.26  0  13     0
2018 109  5   2.4  -2.0  -1.5   8.3  295.  1.29  0  13     4
2018 109  6   2.0  -1.0  -0.9  11.3  295.  1.75  0  13     7
2018 109  7   1.7  -0.3  -0.4  12.7  294.  1.94  0  13     7
2018 109  8   1.7  -1.0  -0.9  12.7  292.  1.92  0  13     8
2018 109  9   1.9  -1.2  -1.1  12.7  290.  1.90 10  13     7
2018 109 10   2.3  -1.6  -1.4  11.9  288.  1.75 10  13     2
2018 109 11   2.3  -1.4  -1.1  11.6  286.  1.70 10  13     0
2018 109 12   1.4  -0.7  -0.6  13.3  286.  1.94  3  13     1
2018 109 13   1.6   0.0   0.1  13.0  285.  1.84  3  13     3
2018 109 14   1.9   0.7   1.0  12.7  279.  1.68  3  13     5
2018 109 15   2.0   0.8   0.9  12.1  282.  1.64  0  13     4
2018 109 16   2.6  -0.9  -0.4  10.7  281.  1.43  0  13     2
2018 109 17   2.2  -1.0  -0.9  11.4  277.  1.50  0  13     1
2018 109 18   1.9  -1.0  -0.7  11.6  283.  1.61  7  13     1
2018 109 19   2.6  -0.7  -0.2  10.5  284.  1.44  7  13     2
2018 109 20   2.1   1.3   1.8  10.0  285.  1.37  7  13     5
2018 109 21   2.1   0.3   1.0   9.9  288.  1.39  7  13     9
2018 109 22   1.9   0.2   0.9  10.4  289.  1.47  7  13    12
2018 109 23   2.0  -0.9   0.1  12.2  283.  1.65  7  13    13
2018 110  0   3.1  -1.9  -0.8  19.0  296.  2.85 33  16    24
2018 110  1   9.4  -8.9  -7.5  39.0  335.  7.66 33  16    25
2018 110  2   7.3  -5.9  -5.0  49.1  329.  9.12 33  16    18
2018 110  3   5.1  -1.5  -1.1  61.6  340. 12.18 40  16    22
2018 110  4  13.0 -10.7  -8.8  49.5  340.  9.82 40  16     0
2018 110  5  20.1 -16.5 -11.4  26.9  354.  5.94 40  16   -19
2018 110  6  17.0  -9.3  -6.7  37.4  364.  8.64 60  16   -37
2018 110  7  17.4  -4.8  -1.1  48.5  390. 12.66 60  16   -33
2018 110  8  18.9 -12.4 -13.5  12.2  426.  4.41 60  16   -49
2018 110  9  14.1  -5.3  -6.4  13.4  480.  6.83 57  16   -66
2018 110 10  14.4   1.6  -0.3  11.2  493.  6.26 57  16   -40
2018 110 11  14.4  -3.5  -5.5  14.7  471.  6.51 57  16   -36
2018 110 12  14.9   6.6   5.0  14.1  476.  6.34 43  16   -47
2018 110 13  12.5  -0.2  -1.3  12.8  488.  5.80 43  16   -48
2018 110 14  12.5   6.6   4.9   9.0  512.  4.48 43  16   -46
2018 110 15   9.8  -0.4  -1.9   7.9  573.  4.90 50  16   -52
2018 110 16  11.6  -5.5  -6.6   8.0  577.  5.14 50  16   -55
2018 110 17   7.2   1.9   0.7   7.0  597.  4.75 50  16   -57
2018 110 18   9.8  -1.1  -2.9   6.6  575.  4.11 53  16   -58
2018 110 19  10.1   1.3  -1.9   6.6  559.  4.05 53  16   -52
2018 110 20   6.9   0.5  -0.6   5.3  600.  3.56 53  16   -44
2018 110 21   5.6  -0.5  -0.5   4.5  606.  3.01 33  16   -47
2018 110 22   5.7   0.5  -1.6   4.5  594.  2.93 33  16   -43
2018 110 23   5.1   0.4  -0.9   4.3  601.  2.86 33  16   -38
2018 111  0   4.9   0.8   0.1   3.8  629.  2.72 30  27   -38
2018 111  1   4.4   0.0  -0.6   3.6  616.  2.49 30  27   -39
2018 111  2   4.9   0.9   1.4   3.5  596.  2.29 30  27   -37
2018 111  3   5.1   1.4   1.3   3.6  595.  2.32 27  27   -36
2018 111  4   5.1  -0.9  -1.4   4.0  602.  2.61 27  27   -32
2018 111  5   5.4   1.8   0.7   3.7  608.  2.51 27  27   -27
2018 111  6   6.2   2.5   1.2   3.6  599.  2.36 27  27   -22
2018 111  7   6.1  -0.6  -1.2   2.7  582.  1.70 27  27   -25
2018 111  8   6.2  -2.0  -1.9   3.0  590.  1.93 27  27   -25
2018 111  9   6.3  -1.4  -1.2   3.1  602.  2.09 20  27   -25
2018 111 10   6.1  -0.6  -0.2   3.5  608.  2.34 20  27   -28
2018 111 11   5.8   0.4   0.8   3.6  602.  2.36 20  27   -24
2018 111 12   5.3  -1.1  -0.7   3.5  609.  2.35 23  27   -23
2018 111 13   5.6  -0.7  -0.7   3.4  585.  2.09 23  27   -25
2018 111 14   5.7  -1.0  -1.5   3.6  595.  2.31 23  27   -32
2018 111 15   5.9   2.9   2.0   3.2  577.  1.96 33  27   -36
2018 111 16   6.2  -0.4  -1.7   3.2  561.  1.84 33  27   -35
2018 111 17   5.6   0.6  -0.5   2.4  569.  1.42 33  27   -34
2018 111 18   4.6  -0.1  -0.9   2.0  573.  1.18 30  27   -34
2018 111 19   4.6  -0.5  -0.3   1.7  550.  1.03 30  27   -34
2018 111 20   4.6  -0.7  -0.8   2.0  552.  1.06 30  27   -31
2018 111 21   5.1  -0.9  -1.2   2.0  544.  1.18 13  27   -27
2018 111 22   5.0  -0.3  -0.0   2.0  545.  1.19 13  27   -24
2018 111 23   5.2   0.4   0.3   2.0  541.  1.02 13  27   -24
2018 112  0   5.3  -0.9  -0.8   2.0  540.  1.17 13  22   -24
2018 112  1   5.4   0.3   0.9   1.8  532.  1.02 13  22   -24
2018 112  2   5.3   0.9   1.6   2.1  542.  1.08 13  22   -23
2018 112  3   5.3  -0.3   0.5   2.0  531.  1.00 17  22   -22
2018 112  4   5.1  -0.6  -0.3   2.0  525.  0.98 17  22   -22
2018 112  5   5.0   0.3   0.7   1.9  520.  0.91 17  22   -20
2018 112  6   5.1   0.6   0.6   1.9  514.  0.89 10  22   -19
2018 112  7   5.2   2.9   2.3   2.1  530.  1.05 10  22   -20
2018 112  8   5.4   0.8   1.0   2.0  505.  0.90 10  22   -17
2018 112  9   5.7   2.0   1.9   2.1  495.  0.90  3  22   -16
2018 112 10   5.9   1.4   1.2   2.0  462.  0.85  3  22   -20
2018 112 11   5.9   1.4   0.9   2.0  494.  0.89  3  22   -18
2018 112 12   5.8   0.7  -0.0   1.6  468.  0.70 17  22   -18
2018 112 13   5.5   1.4   1.1   2.3  453.  0.94 17  22   -21
2018 112 14   5.0   2.2   1.9   4.0  458.  1.45 17  22   -21
2018 112 15   4.7   2.2   1.5   3.9  451.  1.38 10  22   -22
2018 112 16   4.6   1.7   0.5   3.8  453.  1.35 10  22   -22
2018 112 17   4.2  -1.5  -0.5   4.4  438.  1.45 10  22   -21
2018 112 18   4.1  -2.2  -2.1   4.3  434.  1.40 10  22   -20
2018 112 19   3.7  -0.4  -0.7   4.0  436.  1.32 10  22   -20
2018 112 20   3.6  -0.3  -1.6   4.0  448.  1.39 10  22   -19
2018 112 21   3.2  -0.2  -0.8   3.9  430.  1.25 17  22   -22
2018 112 22   3.1  -0.1  -1.1   4.1  430.  1.31 17  22   -21
2018 112 23   3.5   0.3  -1.0   4.4  427.  1.39 17  22   -22
2018 113  0   3.8  -2.1  -2.9   4.5  421.  1.37 27  23   -21
2018 113  1   3.7   0.4   1.1   3.2  406.  0.91 27  23   -22
2018 113  2   3.6  -1.0  -0.2   3.6  411.  1.05 27  23   -20
2018 113  3   3.4   1.1   0.7   3.4  412.  0.99 17  23   -21
2018 113  4   3.4   0.3  -0.7   3.8  415.  1.12 17  23   -21
2018 113  5   3.6   1.0   0.5   3.8  412.  1.11 17  23   -18
2018 113  6   3.9  -2.5  -2.7   3.7  426.  1.16  3  23   -13
2018 113  7   3.9   0.6   0.9   3.8  412.  1.11  3  23    -9
2018 113  8   3.9   0.3   0.2   2.6  394.  0.70  3  23    -8
2018 113  9   3.9   0.5   0.7   2.8  390.  0.73  0  23   -11
2018 113 10   4.0   1.2   1.1   2.6  383.  0.67  0  23   -17
2018 113 11   4.0   1.1   1.0   2.4  381.  0.61  0  23   -14
2018 113 12   4.3   0.6   0.1   2.6  384.  0.67 10  23   -13
2018 113 13   4.3  -0.1  -0.8   3.1  399.  0.85 10  23   -13
2018 113 14   4.5  -1.2  -2.1   3.5  397.  0.95 10  23   -15
2018 113 15   4.7  -3.2  -3.9   4.1  403.  1.15  7  23   -19
2018 113 16   4.2  -2.9  -3.5   4.3  414.  1.27  7  23   -21
2018 113 17   4.4  -2.2  -2.7   3.9  431.  1.25  7  23   -23
2018 113 18   4.2  -2.3  -2.4   3.9  426.  1.22 30  23   -22
2018 113 19   4.2  -1.8  -2.4   3.9  419.  1.18 30  23   -23
2018 113 20   4.3  -2.3  -1.9   3.2  373.  0.77 30  23   -25
2018 113 21   4.2  -1.3   0.1   3.0  371.  0.71 20  23   -26
2018 113 22   3.9  -0.2   0.6   3.2  366.  0.73 20  23   -26
2018 113 23   3.8   0.3   0.7   2.8  359.  0.67 20  23   -23
2018 114  0   3.5   0.6   0.5   2.9  362.  0.66  3  21   -22
2018 114  1   3.3   2.0   1.7   2.9  361.  0.65  3  21   -22
2018 114  2   3.2   1.7   1.5   2.8  358.  0.72  3  21   -21
2018 114  3   3.5   0.8   0.9   3.3  366.  0.79  0  21   -20
2018 114  4   3.6  -1.0  -0.3   3.8  368.  0.89  0  21   -19
2018 114  5   3.5  -0.6  -0.6   4.1  368.  1.01  0  21   -13
2018 114  6   3.1  -0.7  -0.4   4.6  369.  1.25  7  21    -9
2018 114  7   2.7  -0.2  -0.1   5.0  370.  1.37  7  21   -10
2018 114  8   2.9   0.6   0.6   4.6  366.  1.06  7  21    -7
2018 114  9   2.9   1.2   1.1   5.0  365.  1.13  3  21    -7
2018 114 10   3.1   2.3   2.0   5.5  375.  1.32  3  21   -10
2018 114 11   4.0  -0.8  -1.0   3.2  348.  0.67  3  21    -9
2018 114 12   4.0  -2.5  -2.7   3.9  348.  0.81 13  21    -9
2018 114 13   4.0  -0.6  -1.0   4.4  339.  0.88 13  21   -12
2018 114 14   3.8   0.5   0.1   4.0  337.  0.80 13  21   -10
2018 114 15   4.8  -0.8  -1.1   5.3  329.  1.03 13  21   -10
2018 114 16   5.4   1.5   1.3   5.9  331.  1.14 13  21    -8
2018 114 17   4.7  -0.3  -0.4   7.5  341.  1.56 13  21    -4
2018 114 18   4.3  -2.0  -2.5  11.9  362.  2.69 20  21    -3
2018 114 19   4.1  -1.9  -1.4  14.3  360.  3.19 20  21    -4
2018 114 20   4.3  -0.9  -0.8  14.3  361.  3.21 20  21    -4
2018 114 21   5.4  -2.6  -0.7  11.9  369.  2.79 17  21    -7
2018 114 22   4.7  -0.9   0.1   9.6  361.  2.18 17  21    -9
2018 114 23   4.7   2.4   0.7   8.0  358.  1.87 17  21    -9
2018 115  0   5.0  -1.5  -3.2   7.1  359.  1.67 20  18    -9
2018 115  1   4.2  -1.9  -2.8   7.0  355.  1.61 20  18   -16
2018 115  2   3.6  -2.0  -3.1   6.3  358.  1.47 20  18   -19
2018 115  3   3.2   0.4   0.8   6.9  356.  1.53 20  18   -22
2018 115  4   3.7  -1.7  -1.2   7.9  351.  1.68 20  18   -17
2018 115  5   5.0  -2.5  -1.7   4.9  336.  0.95 20  18   -15
2018 115  6   4.8  -0.5   0.4   3.9  330.  0.73 10  18   -12
2018 115  7   4.7  -1.0  -0.8   5.0  321.  0.90 10  18   -11
2018 115  8   4.3  -0.3  -0.8   5.2  329.  0.98 10  18   -10
2018 115  9   4.1  -0.6  -0.9   4.2  317.  0.74  7  18   -10
2018 115 10   4.2  -1.3  -1.6   3.7  311.  0.64  7  18   -13
2018 115 11   4.2  -0.8  -1.1   3.7  311.  0.63  7  18   -13
2018 115 12   4.0  -0.6  -1.0   3.9  311.  0.66  3  18   -13
2018 115 13   3.9  -0.5  -1.0   3.2  315.  0.56  3  18   -12
2018 115 14   3.4  -1.1  -1.4   4.7  318.  0.83  3  18   -12
2018 115 15   3.4   1.2   0.6   4.4  323.  0.80  0  18   -13
2018 115 16   3.4   1.1   0.6   3.4  313.  0.59  0  18   -12
2018 115 17   3.1   1.0   0.5   2.6  307.  0.45  0  18   -10
2018 115 18   3.1   0.7   0.3   2.0  305.  0.35  0  18    -8
2018 115 19   3.1   1.2   0.9   2.6  309.  0.46  0  18    -8
2018 115 20   3.2   1.3   0.4   3.2  317.  0.56  0  18    -9
2018 115 21   3.6   0.3  -1.0   6.4  329.  1.20 13  18   -11
2018 115 22   4.0  -1.4  -2.7   6.9  331.  1.30 13  18   -10
2018 115 23   4.4  -3.2  -2.8   7.1  326.  1.30 13  18   -12
2018 116  0   4.1  -2.4  -0.9   6.9  325.  1.25 17  15   -16
2018 116  1   4.1  -2.3  -2.0   6.8  321.  1.21 17  15   -19
2018 116  2   4.3   0.3  -0.8   7.2  321.  1.28 17  15   -14
2018 116  3   3.4   0.9  -0.2   9.3  325.  1.67  7  15   -12
2018 116  4   3.5   0.5  -0.3   9.8  325.  1.76  7  15   -12
2018 116  5   3.6  -0.5  -0.8  11.4  325.  2.04  7  15    -5
2018 116  6   3.7   0.0  -0.4  15.2  330.  2.81  3  15     2
2018 116  7   2.6   0.5   0.1  17.8  332.  3.34  3  15     6
2018 116  8   2.3   1.5   1.1  19.2  341.  3.79  3  15     8
2018 116  9   4.0  -0.9  -0.9  15.7  340.  3.09 10  15     5
2018 116 10   5.9   2.1   2.8   9.2  348.  1.94 10  15     0
2018 116 11   5.4  -2.0  -1.3   9.9  343.  2.01 10  15     4
2018 116 12   3.9  -1.7  -1.1  16.0  349.  3.31 10  15     6
2018 116 13   4.1   0.8   1.3  17.0  359.  3.76 10  15     6
2018 116 14   4.8   2.2   2.5  10.4  361.  2.37 10  15     1
2018 116 15   4.4   2.9   2.8   8.6  362.  2.00  3  15     0
2018 116 16   4.0   2.2   2.2   7.8  365.  1.85  3  15     0
2018 116 17   4.8   1.8   2.1   7.5  366.  1.79  3  15     2
2018 116 18   4.3   0.1   0.7   8.5  364.  1.98  7  15     2
2018 116 19   5.1   3.5   3.6   6.6  364.  1.52  7  15     2
2018 116 20   4.4   2.8   2.5   6.2  374.  1.55  7  15     3
2018 116 21   3.4   0.9   1.5   7.4  359.  1.71 17  15     1
2018 116 22   4.2  -1.9  -1.8   6.9  361.  1.63 17  15     0
2018 116 23   4.0  -1.9  -0.3   6.9  360.  1.61 17  15    -2
2018 117  0   3.5  -1.5  -0.0   6.7  362.  1.57 13  14    -4
2018 117  1   3.5  -2.3  -1.5   6.6  372.  1.62 13  14    -6
2018 117  2   3.9  -3.3  -3.2   6.4  380.  1.64 13  14    -4
2018 117  3   4.2  -0.1   0.1   5.9  372.  1.44  0  14    -4
2018 117  4   3.6   1.4   2.0   6.4  366.  1.51  0  14    -4
2018 117  5   3.7   1.4   2.1   6.1  371.  1.48  0  14    -1
2018 117  6   3.5   1.7   2.4   6.4  367.  1.50  0  14     2
2018 117  7   3.6  -0.7  -0.1   6.1  362.  1.39  0  14     1
2018 117  8   4.4   1.0   1.4   5.1  342.  1.04  0  14     4
2018 117  9   4.7   2.0   2.4   6.2  342.  1.25  7  14     6
2018 117 10   4.3   1.5   1.9   6.5  342.  1.32  7  14     3
2018 117 11   4.1   1.2   1.2   7.0  360.  1.59  7  14     8
2018 117 12   5.1   2.1   2.2   9.7  365.  2.27 13  14     9
2018 117 13   6.3   2.3   3.0  11.4  377.  2.84 13  14    12
2018 117 14   6.7  -1.9  -0.8  12.6  379.  3.13 13  14    11
2018 117 15   7.8  -4.9  -4.7  10.6  369.  2.47 27  14     5
2018 117 16   5.2   2.2   2.3  16.7  371.  3.93 27  14    -1
2018 117 17   3.7   1.5   1.4  19.0  376.  4.61 27  14     4
2018 117 18   3.7   0.3   0.9  16.3  376.  3.96 17  14     7
2018 117 19   3.7   0.7   1.0  16.5  381.  4.13 17  14     6
2018 117 20   3.6   0.2  -0.2  16.8  380.  4.20 17  14     2
2018 117 21   2.7  -0.3  -1.1  17.4  374.  4.21 20  14     3
2018 117 22   3.2   0.8   0.7  14.6  374.  3.56 20  14     2
2018 117 23   4.4   1.0   2.0  10.3  376.  2.61 20  14    -1
2018 118  0   4.9   1.2   2.9   9.7  380.  2.49 17   0     0
2018 118  1   3.8   0.8   1.5  11.9  385.  3.08 17   0     2
2018 118  2   4.4   0.6   1.1  10.4  383.  2.69 17   0     2
2018 118  3   5.4   1.0   1.5   8.4  377.  2.13  7   0    -2
2018 118  4   5.0   1.4   2.3   8.8  376.  2.21  7   0     0
2018 118  5   4.8   1.2   2.3   7.4  369.  1.82  7   0     1
2018 118  6   4.7   0.3   1.3   6.8  371.  1.66  7   0     3
2018 118  7   4.3   0.5   0.6   6.7  371.  1.64  7   0     2
2018 118  8   4.2   0.3   0.4   5.9  368.  1.44  7   0     4
2018 118  9   4.0   0.3   0.3   5.3  365.  1.31  3   0     4
2018 118 10   4.0  -0.3  -0.1   4.9  362.  1.18  3   0     1
2018 118 11   3.6   0.1   0.3   5.2  362.  1.24  3   0     1
2018 118 12   3.5   0.2   0.6   6.3  376.  1.57 13   0     1
2018 118 13   3.8  -1.4  -0.9   6.4  378.  1.63 13   0    -1
2018 118 14   4.0  -1.2  -0.5   6.6  384.  1.72 13   0    -1
2018 118 15   4.7   0.2   1.0   6.6  368.  1.59  7   0     0
2018 118 16   4.9  -0.9   0.3   7.1  375.  1.75  7   0     2
2018 118 17   5.1   1.2   2.0   5.4  366.  1.27  7   0     2
2018 118 18   5.5   2.9   2.9   3.7  355.  0.82  3   0     3
2018 118 19   5.3   2.9   2.3   4.0  359.  0.91  3   0     5
2018 118 20   4.3   2.1   2.0   4.7  360.  1.07  3   0     4
2018 118 21   3.4   1.1   2.0   4.7  362.  1.09  0   0     1
2018 118 22   3.1   0.0   0.5   4.3  366.  1.02  0   0     0
2018 118 23   3.2  -1.1   0.1   4.3  362.  1.01  0   0    -1
2018 119  0   3.1  -1.4  -0.4   4.3  362.  1.01  3   0    -3
2018 119  1   3.6  -0.5   0.2   4.4  361.  1.04  3   0    -3
2018 119  2   3.6   0.1   0.8   4.0  358.  0.92  3   0    -1
2018 119  3   3.7   1.0   1.4   4.6  358.  1.04  0   0     0
2018 119  4   3.9  -0.1   0.8   3.6  362.  0.85  0   0     2
2018 119  5   3.9  -0.3   0.6   4.8  362.  1.11  0   0     4
2018 119  6   4.3  -0.5   0.3   3.5  357.  0.79 10   0     5
2018 119  7   4.0  -0.3   0.4   4.8  359.  1.07 10   0     9
2018 119  8   3.6  -0.8  -0.2   6.4  365.  1.47 10   0    10
2018 119  9   4.6  -0.2   0.6   4.8  360.  1.08  7   0     6
2018 119 10   4.1   0.9   1.2   6.6  359.  1.47  7   0     3
2018 119 11   3.1   1.0   1.2   9.7  364.  2.20  7   0     9
2018 119 12   3.0   1.6   1.7   9.5  363.  2.14 13   0     9
2018 119 13   4.5   1.8   2.2   5.0  347.  1.05 13   0     5
2018 119 14   4.5   0.8   1.4   4.1  342.  0.84 13   0     4
2018 119 15   4.3   1.1   1.9   6.8  357.  1.48 13   0     7
2018 119 16   4.2  -1.6  -0.9   7.0  368.  1.64 13   0     6
2018 119 17   4.1   0.2   0.8   6.1  352.  1.32 13   0     3
2018 119 18   5.3   3.4   3.8   4.6  353.  1.01  3   0     4
2018 119 19   5.8   2.0   3.0   4.3  343.  0.90  3   0     4
2018 119 20   6.0  -0.6   0.6   3.9  335.  0.78  3   0     2
2018 119 21   5.6  -1.4   0.1   4.0  338.  0.81  7   0    -2
2018 119 22   6.0   1.5   2.7   4.4  343.  0.91  7   0    -3
2018 119 23   6.2   2.6   3.9   5.0  348.  1.05  7   0    -3
2018 120  0   5.8   2.6   4.2   6.2  361.  1.38 23   0    -2
2018 120  1   5.6   1.9   3.2  11.4  368.  2.67 23   0     4
2018 120  2   5.9   3.3   2.5  11.0  365.  2.55 23   0     7
2018 120  3   7.5   5.2   5.7   6.5  378.  1.63 13   0     1
